,30min_Coin1,30min_Coin2,30min_Score,30min_P-Value,30min_OLS-Constant,30min_OLS-Coefficient,30min_R-squared,30min_Adjusted-R-squared
5091,ONEUSDT,CHZUSDT,-3.3796321923026684,0.044663608340674385,-0.0013271450915763004,0.18196161112966494,0.7750276797683474,0.7750191103736028
5092,ONEUSDT,BANDUSDT,-2.8956371106621113,0.137141510870309,-0.004955323219200607,0.013941234259801512,0.7461003777079422,0.7460907064466658
5093,ONEUSDT,BUSDUSDT,-2.007760130996531,0.524541923654528,0.02089687782495266,-0.005817027216447206,0.21695775951477625,0.2169279327429603
5094,ONEUSDT,BEAMUSDT,-1.8176239775312548,0.6211226455262465,0.017336046749096667,-0.02947807447598412,0.011679519400299099,0.011641873398676506
5095,ONEUSDT,XTZUSDT,-3.5583580362551146,0.02756098136093067,-0.010163468841627001,0.02887556065122418,0.8482082357977409,0.8482024539151293
5096,ONEUSDT,RENUSDT,-2.7114459611055732,0.19548905524031474,0.0006862624060798963,0.23538386883369733,0.5742451800187951,0.5742289626409723
5097,ONEUSDT,RVNUSDT,-2.974479693297946,0.11639696945424971,-0.001495117466742131,0.8170960814734397,0.7334003677238653,0.7333902127079709
5098,ONEUSDT,HBARUSDT,-2.4665200714484823,0.2940308846255323,0.0022665188383610723,0.2087474322289255,0.613491480225814,0.6134767577742932
5099,ONEUSDT,NKNUSDT,-3.350514155814876,0.048151800184381456,-0.008737605729787086,0.2376028045008641,0.6962949450867406,0.6962833766924652
5100,ONEUSDT,STXUSDT,-1.9421829467512508,0.5584698249975364,0.011837163953273866,0.004489636689369007,0.4310699231014238,0.4310482520513763
5101,ONEUSDT,KAVAUSDT,-1.5237851864385696,0.7519589051731566,0.0025337910719570008,0.018279327909354597,0.20452364212351404,0.2044933417251643
5102,ONEUSDT,ARPAUSDT,-2.0014627855342555,0.5278176129591782,0.00628879377227037,0.20185546085453193,0.276080905635152,0.2760533309162869
5103,ONEUSDT,IOTXUSDT,-2.3342423028283674,0.35659639256572506,0.008337668427954022,0.2584902601972057,0.56493370964139,0.5649171375814213
5104,ONEUSDT,RLCUSDT,-2.6772458236185943,0.207868932324708,0.006397532635344843,0.005644071530155684,0.6463189865107757,0.6463055144880168
5105,ONEUSDT,CTXCUSDT,-2.3718748794213735,0.33828873583524816,0.009728436042043521,0.027907751155058686,0.40480206953448516,0.40477939791865214
5106,ONEUSDT,BCHUSDT,-1.750408430133904,0.6534827467393917,0.01230973477885692,1.9324076512014748e-05,0.18604331846686428,0.1860123141366341
5107,ONEUSDT,TROYUSDT,-2.3995108632461095,0.32508668405653757,-0.00013130020751249465,6.479868034784787,0.313381468269625,0.3133553143621961
5108,ONEUSDT,VITEUSDT,-5.016613428446149,0.00015344260867827944,-0.0018222894344216635,0.9708036265836437,0.9062277302546023,0.9062241583858732
5109,ONEUSDT,FTTUSDT,-1.932151760427504,0.5636155531553054,0.017525038660228143,-0.0002976999304439124,0.004123176415535501,0.004085242586122417
5110,ONEUSDT,EURUSDT,-1.9135996289051045,0.5730936384463876,-0.06252509403306646,0.07386987723952512,0.02948089569811707,0.029443927766669264
5111,ONEUSDT,OGNUSDT,-2.259161269660923,0.39409798910751453,0.0016137256590922802,0.12130343605770583,0.6001450006054334,0.6001297697746943
5112,ONEUSDT,DREPUSDT,-1.929586123280053,0.5649293788961396,0.017083379596091294,0.00042339538101340347,0.00010372060485552836,6.56336708139138e-05
5113,ONEUSDT,WRXUSDT,-2.9560945863497263,0.12101415985723118,0.0029896794275950382,0.08425251685096907,0.7396704055308557,0.7396604893462495
5114,ONEUSDT,BTSUSDT,-2.0541954999191283,0.500316715274204,0.019885317584537956,-0.4415909434038143,0.12812398394528568,0.12809077341635366
5115,ONEUSDT,LSKUSDT,-3.0026436840671025,0.10957843140695017,0.003274367868934677,0.012258716536693198,0.5951987361398401,0.5951833169015108
5116,ONEUSDT,BNTUSDT,-1.8797239583590242,0.59025413382248,0.006346921919317237,0.018498478672546028,0.29728126783397146,0.2972545006556617
5117,ONEUSDT,LTOUSDT,-1.9402333348307772,0.5594710075258014,0.008570702764327984,0.08400734791057482,0.4992837003828312,0.4992646276559194
5118,ONEUSDT,AIONUSDT,-2.1337142929506228,0.45876156822751757,0.016827941526336154,0.10721684058421567,0.033352618085733865,0.03331579763161763
5119,ONEUSDT,MBLUSDT,-1.9344761457235111,0.5624244547278869,0.003966865044125254,3.5077525319606746,0.3664274440242338,0.36640331068495924
5120,ONEUSDT,COTIUSDT,-3.3359339695959496,0.04998118725816789,0.0073873233564225975,0.11854075872449017,0.7687586841154139,0.7687498759290777
5121,ONEUSDT,STPTUSDT,-1.6348015743514281,0.7059794894031223,0.006110382528896037,0.21314234344735586,0.15503155916887978,0.15499937357329718
5122,ONEUSDT,WTCUSDT,-1.9644979570326813,0.5469758836639803,0.01913500207958472,-0.017479414012102935,0.0708781570423953,0.07084276596926253
5123,ONEUSDT,DATAUSDT,-3.2042313768182713,0.06922302244320994,0.006027696544946684,0.27759082223892556,0.6388052349277444,0.6387914766995393
