,30min_Coin1,30min_Coin2,30min_Score,30min_P-Value,30min_OLS-Constant,30min_OLS-Coefficient,30min_R-squared,30min_Adjusted-R-squared
70,DOGEUSDT,AVAXUSDT,-2.256511699496218,0.39544172835033947,0.04099657273142343,0.002239651731669851,0.6293329040359952,0.6293187849983246
71,DOGEUSDT,SHIBUSDT,-4.685028145759973,0.0005983564867237266,0.030052711294051657,5004.851697312682,0.9349111206338152,0.9349086413408062
72,DOGEUSDT,LINKUSDT,-1.977031856429664,0.5404946340141146,0.0362832191889167,0.0052546368197032844,0.4909337354862391,0.49091434470177586
73,DOGEUSDT,ATOMUSDT,-1.2974372341643583,0.8305076116213572,0.06664733825301555,0.0027844375253870007,0.023830688370126585,0.023793505217282074
74,DOGEUSDT,XMRUSDT,-3.6819922299442482,0.019325197811910208,0.14952077466588123,-0.00046635416495659904,0.7567038020909316,0.7566945347234723
75,SOLUSDT,MATICUSDT,-0.6044302802177032,0.9560099902788676,72.07991626991043,-7.5807948219429795,0.0008170077911254792,0.000778948026823989
76,SOLUSDT,DOTUSDT,-0.8522338111947622,0.9274848670548821,-108.65832070818401,28.318472098526385,0.5591344487769236,0.5591176558179771
77,SOLUSDT,LTCUSDT,-0.4860400739440609,0.9653106877050143,55.50196676770572,0.12703962303283084,0.0006463091172128621,0.0006082428508478177
78,SOLUSDT,TRXUSDT,-2.0864092492281427,0.48347309653071047,-129.44020632015457,2118.819840458021,0.7621419600039123,0.7621328997806999
79,SOLUSDT,AVAXUSDT,-0.9454581883628904,0.9127129067929023,-29.170606435157097,4.002794331184135,0.815370385998407,0.81536335329304
80,SOLUSDT,SHIBUSDT,-1.9596986192159276,0.5494530157332527,-21.605829882837,6825585.043535377,0.7053043903674049,0.7052931651508723
81,SOLUSDT,LINKUSDT,-1.6378285904199084,0.7046619868952064,-49.20197935852498,10.44608137688688,0.7869609818514278,0.7869528670067187
82,SOLUSDT,ATOMUSDT,-0.6234561097134376,0.9542879193204932,74.43675686380382,-0.880523178165249,0.00096661190526659,0.0009285578395181737
83,SOLUSDT,XMRUSDT,-2.7823712123001636,0.1713582801220166,151.52082889161244,-0.7218282271100867,0.7353106266032972,0.7353005443508538
84,MATICUSDT,DOTUSDT,-1.3168215238419796,0.8246021059349669,0.3410897882230505,0.0801339365276714,0.314929147270238,0.3149030523152718
85,MATICUSDT,LTCUSDT,-1.9034311567213613,0.5782655909804796,-0.058953536252647674,0.011074276353171136,0.34545850573027637,0.3454335736655878
86,MATICUSDT,TRXUSDT,-1.870646930318053,0.5948166691903157,0.9809860669452412,-1.5887170789805236,0.030140067868962395,0.030103125045965795
87,MATICUSDT,AVAXUSDT,-1.4819722626862752,0.7680398241425672,0.7320360005518687,0.004326169114234449,0.06699442337192874,0.06695888436394393
88,MATICUSDT,SHIBUSDT,-1.555815470537846,0.7391733940123244,0.7627436716843219,5616.532782501622,0.033592065306548013,0.03355525397318837
89,MATICUSDT,LINKUSDT,-1.5823046513405241,0.7283007267767755,0.8033241275063482,0.002844619978518212,0.004104858483269913,0.004066923956110524
90,MATICUSDT,ATOMUSDT,-4.0190563232077166,0.0067445190153285145,-0.1584049629403616,0.10068978898833691,0.8890879067629152,0.889083682023143
91,MATICUSDT,XMRUSDT,-1.6923906732102276,0.6803714442419174,0.8004490567959525,0.00028765151336066375,0.008213716960722484,0.008175938943618233
92,DOTUSDT,LTCUSDT,-1.741222098515618,0.657808436978305,2.3236034365914047,0.04753154748972022,0.12976249349301427,0.12972934537636072
93,DOTUSDT,TRXUSDT,-1.9027062972855557,0.5786336164580463,2.5967031142701216,38.66782282507766,0.3640580474030364,0.36403382381134797
94,DOTUSDT,AVAXUSDT,-3.247942176277678,0.062269474429068786,3.621198008452082,0.1070122412513595,0.835831408157941,0.8358251548310129
95,DOTUSDT,SHIBUSDT,-2.4027694674263946,0.32354441558897884,4.1482879750999455,157096.29941101914,0.5358609597073773,0.5358432802406385
96,DOTUSDT,LINKUSDT,-2.163503670244224,0.4432558707189094,3.59309603846985,0.23315926114356067,0.5623091059392561,0.56229243390581
97,DOTUSDT,ATOMUSDT,-1.4981220669310913,0.7619114777798217,1.8978373456973852,0.43205728786811626,0.33379252750790045,0.3337671510757787
