Date,Open,High,Low,Close,Volume
2024-06-04,526.4600,529.1500,524.9600,528.3900,34632661
2024-06-03,529.0200,529.3100,522.6000,527.8000,46835702
2024-05-31,523.5900,527.5000,518.3600,527.3700,90785755
2024-05-30,524.5200,525.2000,521.3300,522.6100,46468510
2024-05-29,525.6800,527.3100,525.3700,526.1000,45190323
2024-05-28,530.2700,530.5100,527.1100,529.8100,36269602
2024-05-24,527.8500,530.2700,526.8810,529.4400,41291076
2024-05-23,532.9600,533.0700,524.7200,525.9600,57211197
2024-05-22,530.6500,531.3800,527.6000,529.8300,48389968
2024-05-21,529.2800,531.5200,529.0700,531.3600,33437001
2024-05-20,529.5700,531.5601,529.1700,530.0600,37764206
2024-05-17,528.8100,529.5200,527.3200,529.4500,59187585
2024-05-16,529.8800,531.5218,528.5400,528.6900,50244827
2024-05-15,525.8300,530.0800,525.1800,529.7800,59504897
2024-05-14,521.1100,523.8300,520.5600,523.3000,57535867
2024-05-13,522.5600,522.6700,519.7400,520.9100,36716361
2024-05-10,521.8100,522.6350,519.5900,520.8400,52233171
2024-05-09,517.3800,520.2074,516.7050,520.1700,43643668
2024-05-08,515.2600,517.7400,515.1400,517.1900,42047214
2024-05-07,517.5600,518.5700,516.4500,517.1400,52561299
2024-05-06,513.7500,516.6100,513.3000,516.5700,47264703
2024-05-03,511.1600,512.5500,508.5600,511.2900,72756709
2024-05-02,504.1500,505.8900,499.5500,505.0300,62550179
2024-05-01,501.3800,508.1900,499.8650,500.3500,80242839
2024-04-30,508.5600,509.5600,501.9800,501.9800,77483566
2024-04-29,510.0900,510.7500,507.2500,510.0600,46415449
2024-04-26,506.3500,509.8800,505.7000,508.2600,64306118
2024-04-25,499.1800,504.2700,497.4900,503.4900,69122368
2024-04-24,506.5600,507.3700,503.1300,505.4100,55928076
2024-04-23,501.7800,506.0900,499.5328,505.6500,64633620
2024-04-22,497.8300,502.3800,495.4300,499.7200,67961048
2024-04-19,499.4400,500.4550,493.8600,495.1600,102212587
2024-04-18,501.9800,504.1300,498.5600,499.5200,74548085
2024-04-17,506.0500,506.2200,499.1200,500.5500,75910305
2024-04-16,504.9400,506.5000,502.2100,503.5300,73484020
2024-04-15,515.1300,515.3000,503.5800,504.4500,92101447
2024-04-12,514.3700,515.8150,509.0800,510.8500,92561094
2024-04-11,515.6800,519.4800,512.0800,518.0000,70099007
2024-04-10,513.4800,516.1600,512.0900,514.1200,82652806
2024-04-09,520.5000,520.7500,514.3500,519.3200,67283576
2024-04-08,519.1500,520.1800,517.8900,518.7200,47850048
2024-04-05,514.4600,520.4400,514.0100,518.4300,73736571
2024-04-04,523.5200,523.8674,512.7550,513.0700,95643401
2024-04-03,517.7200,520.9500,517.6650,519.4100,58385823
2024-04-02,518.2400,518.9800,516.4800,518.8400,72924463
2024-04-01,523.8300,524.3800,520.9700,522.1600,61182995
2024-03-28,523.2100,524.6100,522.7800,523.0700,96294886
2024-03-27,521.7100,523.2100,519.4850,523.1700,82999777
2024-03-26,521.2300,521.5800,518.4000,518.8100,65463744
2024-03-25,519.8000,520.9500,519.6100,519.7700,48512108
2024-03-22,522.1100,522.6050,520.9700,521.2100,79070842
2024-03-21,523.3900,524.1100,521.9100,522.2000,60256112
2024-03-20,515.7700,520.6200,515.0800,520.4800,69594574
2024-03-19,512.1500,515.9950,511.1200,515.7100,60755263
2024-03-18,514.0000,515.4800,512.4400,512.8600,88893331
2024-03-15,510.2100,511.7000,508.1220,509.8300,107646297
2024-03-14,516.9700,517.1250,511.8200,514.9500,103493184
2024-03-13,517.1100,517.2900,514.4900,515.9700,54438487
2024-03-12,513.4500,517.3800,510.8600,516.7800,70833119
2024-03-11,510.4800,511.8800,508.5000,511.2800,61872913
2024-03-08,515.4600,518.2201,511.1300,511.7200,86532535
2024-03-07,513.1400,515.8900,509.8053,514.8100,58652085
2024-03-06,510.5500,512.0690,508.4200,509.7500,68382367
2024-03-05,510.2400,510.7000,504.9100,507.1800,72855623
2024-03-04,512.0300,514.2000,512.0000,512.3000,49799257
2024-03-01,508.9800,513.2900,508.5600,512.8500,76844844
2024-02-29,508.0700,509.7400,505.3500,508.0800,83924795
