date,BTCUSDT_ETHUSDT_p_val,BTCUSDT_BNBUSDT_p_val,ETHUSDT_BNBUSDT_p_val
2023-06-15,0.45513874288087586,0.010565238010516613,0.7747672797171772
2023-06-16,0.5743161233088417,0.006059437066499167,0.6819140664844254
2023-06-17,0.29660741635018983,0.005881825382847337,0.42830051730985536
2023-06-18,0.3403275309845406,0.009377809134054659,0.4476926686556273
2023-06-19,0.7274962914454648,0.010226868016230406,0.44995154543447213
2023-06-20,0.8523872871915426,0.023120481097985226,0.35777369835357087
2023-06-21,0.9402785937514344,0.4585554603406883,0.3527120956391019
2023-06-22,1.0,0.7475009796860137,0.8790001854075272
2023-06-23,1.0,0.7123239029675562,0.6841480443555813
2023-06-24,1.0,0.2785634227968531,0.012029868772420285
2023-06-25,1.0,0.2865597244571184,0.3789984409393004
2023-06-26,0.9929862958281619,0.9662407584793872,0.8399356958028554
2023-06-27,0.9938228747128075,0.9555452242630034,0.9795777654826086
2023-06-28,0.9923668541002834,0.962278489760844,0.8895443408084616
2023-06-29,0.9923431405387209,0.9175723522490613,0.7808308221033198
2023-06-30,0.9878023977743848,0.927268136993809,0.8046683174040319
2023-07-01,0.8680141058710955,0.9294575988222422,0.902414783470231
2023-07-02,0.7490463158320014,0.9360737975729494,0.888600527152287
2023-07-03,0.6333889131953612,0.9296746686670182,0.910180915617169
2023-07-04,0.5242399201840756,0.9381708046210504,0.9325878086840688
2023-07-05,0.4973396946554571,0.9215560723563772,0.9079192581993274
2023-07-06,0.33274061043267567,0.9378438554302959,0.9269847049498505
2023-07-07,0.31302665229147886,0.8985078899400593,0.8790155949133782
2023-07-08,0.08900262509037882,0.920829350689079,0.8924494215705687
2023-07-09,0.010750124232622293,0.9174364751624229,0.8887739342831869
2023-07-10,0.13432470264795665,0.8201207700646447,0.8695481941868071
2023-07-11,0.07406636743435135,0.6764999641515744,0.8616002920418606
2023-07-12,0.06376696647920685,0.36875858745449414,0.8495934723192681
2023-07-13,0.028602407563053468,0.40830735958503145,0.7532518076815844
2023-07-14,0.23237102894082923,0.9909185032036044,0.44003641419292006
2023-07-15,0.3138807603758672,0.37077739422923844,0.3185591808233404
2023-07-16,0.3124576776570057,0.155851894599017,0.3772045774715538
2023-07-17,0.2851013169989127,0.0063861217807788554,0.18415578541799882
2023-07-18,0.15017930789273787,1.825125639507233e-05,0.02051574305465167
2023-07-19,0.03544741452317143,1.53219158509501e-07,0.0011386514057290713
2023-07-20,0.8809400004508465,1.1492299445131404e-07,1.5265132278958597e-05
2023-07-21,0.21142496961300256,0.05545819352529393,0.008648534714553948
2023-07-22,0.19506296252371852,0.08126949636249681,0.014340221793347761
2023-07-23,0.35243541597533357,0.2745335776903607,0.021441433407103583
2023-07-24,0.28974780997083094,0.16944965138125984,0.02387772586396614
2023-07-25,0.7192593113661728,0.9309957024198895,0.038412697666673254
2023-07-26,0.7523236087326721,0.6497728052283729,0.04483739800432472
2023-07-27,0.6925625906377728,0.9648722166449468,0.04392726916088975
2023-07-28,0.6967248437872089,0.9788100258835407,0.07720046924145194
2023-07-29,0.475743826773935,0.9609345987281787,0.0829896897240135
2023-07-30,0.8726719671228564,0.788837893891332,0.03486153479150159
2023-07-31,0.7812818746365047,0.9896618238422633,0.21578864701034528
2023-08-01,0.7024860922705457,0.8219628091257676,0.21257239284455537
2023-08-02,0.634958402467668,0.9114726865732729,0.18292948181132068
2023-08-03,0.8219199342897927,0.9241416521891045,0.7244635605261966
2023-08-04,0.7975386807223949,0.9138736858321992,0.7611981045224081
2023-08-05,0.726562450599057,0.9027918856022084,0.880078151792471
2023-08-06,0.5530902596812266,0.8002437217209191,0.958542099836232
2023-08-07,0.3998338225023049,0.5407678331749182,0.9822451952563447
2023-08-08,0.38537016221929243,0.09327499058706312,0.795889150890917
2023-08-09,0.3272379173926865,0.35988198873727706,0.6068099035819448
2023-08-10,0.011818480160563216,0.3840441697384517,0.8219217762080122
2023-08-11,0.0013493095273174303,0.23808340211756046,0.5424575616059677
2023-08-12,0.2913257200169821,0.31868718127661955,0.5054447902156582
2023-08-13,0.3663436774218535,0.5192839964981126,0.40646375816379604
2023-08-14,0.3770226152782759,0.6173685458760366,0.5161072682081893
2023-08-15,0.4041288354706712,0.2501856589874286,0.8108825170908873
2023-08-16,0.3476093005176497,0.33279813049528456,0.7189642618303678
2023-08-17,0.3462030430906358,0.29624726441595317,0.6759357353486953
2023-08-18,0.32264210921873426,0.25119717667496444,0.5084102892298195
2023-08-19,0.6788869847407941,0.5421038715814107,0.5542607174463859
2023-08-20,0.7181459257840931,0.19388868902516043,0.16105404578518712
2023-08-21,0.8104631220938465,0.14482103765799742,0.29709494697922567
2023-08-22,0.6817374332353452,0.2588355317413731,0.4356774490380251
2023-08-23,0.3931139522560978,0.046311543265466444,0.03116167803744921
2023-08-24,0.445106398640142,0.0259778334958977,0.11568581717364801
2023-08-25,0.3229678877778032,0.05935450096835395,0.2044979013251883
2023-08-26,0.29445816021470494,0.047446868559136345,0.49856370486031576
2023-08-27,0.12509458582316424,0.03783516188838206,0.2669126250148459
2023-08-28,0.010261849502312377,0.12600373058577458,0.4390565795691102
2023-08-29,0.01877397118318753,0.15624260000946688,0.45223984127078687
2023-08-30,0.03456425788489183,0.0325720320425985,0.2550033304534412
2023-08-31,0.1253474578093387,0.05090998702020632,0.3840784316447846
2023-09-01,0.028730169589184323,0.03303416691362713,0.48695004836628536
2023-09-02,0.03866710028968524,0.029876303854140415,0.4777835996587526
2023-09-03,0.03557122277373972,0.020289741838342003,0.4507659242735857
2023-09-04,0.03935539840783532,0.012130923823787063,0.4180381891516121
2023-09-05,0.04826796462930992,0.0209624504162627,0.38821890439901474
2023-09-06,0.04516662843196534,0.013427688189413565,0.33957092978167214
2023-09-07,0.032554955632697676,0.010987581762572047,0.34539992241806244
2023-09-08,0.06646546371597145,0.008250276009128364,0.37511418583652434
2023-09-09,0.04758255674343037,0.011308461237722525,0.4008088425872404
2023-09-10,0.05094281367781334,0.009723399056398624,0.3950610064461567
2023-09-11,0.10639485391296832,0.012061190412781352,0.41029624676172183
2023-09-12,0.5381926654987137,0.17618158359268915,0.4845805697082803
2023-09-13,0.6036217749163771,0.2303090674344237,0.45982474082900987
2023-09-14,0.6686957613331734,0.2831254953502318,0.48134866585434416
2023-09-15,0.5462731536874602,0.2156231976946668,0.28585466716388286
2023-09-16,0.48397914800678254,0.23323117858847592,0.32718925380398317
2023-09-17,0.5457771012302612,0.2865457846326953,0.3274879989518271
2023-09-18,0.5915307876950152,0.23976633703508132,1.0
2023-09-19,0.9404112567916565,0.3782179624586046,0.9832984545642424
2023-09-20,0.982226520638386,0.6737985932351794,0.000109942820443126
2023-09-21,0.968503664523195,0.8639296936642616,0.004437632736087158
2023-09-22,0.8715100538753487,0.7673187346768259,3.860220336175733e-05
2023-09-23,0.7994763703411765,0.7212971722751145,0.02680049450927075
2023-09-24,0.7478198689529643,0.6843052128721905,0.01935997193462401
2023-09-25,0.6457790404912489,0.6158649074172984,0.024153362518238665
2023-09-26,0.6120054720858888,0.5442925910066252,0.6012769918635713
2023-09-27,0.5994707488521362,0.4712532240599189,0.7180028742623825
2023-09-28,0.7311675085627105,0.7328264264668346,0.6951563524764496
2023-09-29,0.7383858589862581,0.786908468893394,0.5893247998668245
2023-09-30,0.808252943398637,0.8065792491821715,0.534820664131303
2023-10-01,0.7960381613339739,0.8430167205333382,0.23076617693331392
2023-10-02,0.8574275317570828,0.9637332472427547,0.931445634199366
2023-10-03,0.842122019707962,0.9407078354366802,0.47766044419491666
2023-10-04,0.6928689593312423,0.8972602659850253,0.5556260277810866
2023-10-05,0.9255412322653873,0.9552375134664794,0.5240081437995612
2023-10-06,0.8987423737642768,0.8866731875711868,0.48154559780239525
2023-10-07,0.779153640174159,0.9626823453557383,0.4433062932471167
2023-10-08,0.9470110747633774,0.9600500886307404,0.5247779888603551
2023-10-09,0.834673653933607,0.9596623460703152,0.6105581767341499
2023-10-10,0.9777626184080058,0.9591332087531281,0.6623351081977358
2023-10-11,0.9374789105123175,0.6620797821735013,0.4357185267822939
2023-10-12,0.5605082875794298,0.7176023225499216,0.3710517764341855
2023-10-13,0.8143495927867164,0.5909257815827641,0.3400482710823748
2023-10-14,0.5136559662526536,0.5007106265415657,0.3952549540495321
2023-10-15,0.6659432987362495,0.5776067477031369,0.40293524302419675
2023-10-16,0.8165935021194501,0.6790282247335371,0.5012590252674124
2023-10-17,0.9419788990029502,0.8166525436040841,0.505705061098582
2023-10-18,0.9380733958778558,0.8861596337272697,0.6951800138277118
2023-10-19,0.9311850537945549,0.9249008451812053,0.5061658710633972
2023-10-20,0.5077047927422902,0.7242750123872811,0.6267443842234501
2023-10-21,0.9883727169791635,0.9917890081170413,0.43479500678679495
2023-10-22,0.989615086350409,0.9907562332859086,0.4652576646650831
2023-10-23,0.9868343118495405,0.9711620669801434,0.5379731565775515
2023-10-24,0.9939061706417516,0.9599694148293494,0.6207116879017491
2023-10-25,0.990960668053995,0.9573837045637024,0.42096302416497555
2023-10-26,0.9830563057964038,0.9542662943577555,0.5103707775832174
2023-10-27,0.9292452615210021,0.6342434101138653,0.5257677650168789
2023-10-28,0.8660937670379302,0.37158928080200887,0.34987322235178253
2023-10-29,0.7030258650158416,0.24973931868661042,0.3403378281365984
2023-10-30,0.495050719930628,0.06279668711778463,0.3175800272821434
2023-10-31,0.02381598079558889,0.0674964670623546,0.21504659324539965
2023-11-01,0.2566075656155312,0.022092699030533035,0.20697352870822444
2023-11-02,0.13046575534726457,0.006752715086184497,0.20881793391563186
2023-11-03,0.24149716911229346,0.009283228965935579,0.051553156026296086
2023-11-04,0.3047944930152803,0.0012091964333054625,0.07732037608362341
2023-11-05,0.11855570098355228,0.21337954564802153,0.14259854569020092
2023-11-06,0.37420236348522207,0.02695335339795906,0.4249497454009823
2023-11-07,0.40105672924405306,0.930543440536086,0.8803789409978011
2023-11-08,0.4976298465790972,0.030273508890822805,0.5235545372651358
2023-11-09,0.48266867664943086,0.024991737502892974,0.5697614572468748
2023-11-10,0.8840883832106003,0.08537191885266765,0.6431304417446487
2023-11-11,0.7692701148470895,0.0653840060737905,0.038193909444177755
2023-11-12,0.8578270244188384,0.030860041219296704,0.6212942360043098
2023-11-13,0.835893931396047,0.6058837812685619,0.24585477755892088
2023-11-14,0.6946625732738976,0.4994388410678631,0.2548567544615278
2023-11-15,0.26921864406351326,0.4446916500419093,0.32897812155623274
2023-11-16,0.25427680171379885,0.4426150305848183,0.2605731370780574
2023-11-17,0.1709705400777526,0.35818959578844317,0.1189519085796904
2023-11-18,0.14592914853050398,0.2650289447953481,0.11263927630023823
2023-11-19,0.12218458707403568,0.3053745337798827,0.14881242371135406
2023-11-20,0.04022300572394068,0.18067789129933148,0.1475812275646124
2023-11-21,4.3489284118603674e-05,0.0030518535397225524,0.11702560443806154
2023-11-22,0.0007561141040507545,0.13740691269840832,0.20331305478254813
2023-11-23,0.0013988587548324726,0.6599903901010754,0.5498040863933205
2023-11-24,0.00226764461726626,0.8104392984179256,0.7379477972966085
2023-11-25,0.0027397697844235747,0.9077102015545978,0.857932198251885
2023-11-26,0.002419551513681651,0.8675036520421986,0.8426882925609335
2023-11-27,0.0025770116895202336,0.9492179891967696,0.8078527656860098
2023-11-28,0.003881959992398194,0.8988474929504147,0.7368446552333308
2023-11-29,0.009586098725235423,0.8785307393959383,0.6805017848390651
2023-11-30,0.8912590674881582,0.8814685391572354,0.5460766565276809
2023-12-01,0.9052565307661128,0.6871331047040563,0.46533771446980327
2023-12-02,0.8935154963682539,0.18965954312198102,0.32585081010970646
2023-12-03,0.5693810944716421,0.06326407524621584,0.11115234324138068
2023-12-04,0.8710540383572993,0.024476973808009783,0.039254064625075046
2023-12-05,0.1139635854814054,0.22546778037532922,0.103397082837131
2023-12-06,0.2795644486014451,0.9795012701535755,0.27431006964236376
2023-12-07,0.6437182442458698,0.7137140008808132,0.1276848933151175
2023-12-08,0.038521954033010966,0.7206527262655744,0.9672667690597883
2023-12-09,0.00490332498233531,0.9263652550271518,0.899579722607613
2023-12-10,0.028681002501824655,0.9133891430506667,0.9860059234986438
2023-12-11,0.032614570748734126,0.9369861159547568,0.9866931578177729
2023-12-12,0.030573457656626387,0.866159223298209,0.9102057487001336
2023-12-13,0.009200188189869528,0.880151600410872,0.8470674019674003
2023-12-14,0.015425610800101224,0.8735214411630048,0.8474373028098914
2023-12-15,0.015699602383165135,0.9325515755579893,0.9198160253332962
2023-12-16,0.014236782837108296,0.8177487072466871,0.7470691656782087
2023-12-17,0.014229332688131681,0.805155075024371,0.6670799140754207
2023-12-18,0.009125906442744715,0.731472625049666,0.556672553974805
2023-12-19,0.018123344835594815,0.7404690477425923,0.5867756286822701
2023-12-20,0.07757687319837941,0.4074952301994935,0.40272512797872373
2023-12-21,0.35419851337258734,0.6690423338467595,0.573849337649213
2023-12-22,0.2991506854946046,0.6651374458965041,0.7171659411625325
2023-12-23,0.10272957675484545,0.6282668525863294,0.6275323536335384
2023-12-24,0.09444543907819924,0.6616181740620667,0.6434635611797961
2023-12-25,0.08481231871083128,0.5983711409889251,0.6137589071386995
2023-12-26,0.08695800186695923,0.5012012564950754,0.549392148130512
2023-12-27,0.10814083737927627,0.5361834732584171,0.4610194704828142
2023-12-28,0.1503355314119364,0.42812225486803435,0.27236916493845154
2023-12-29,0.2856736156276914,0.3007358938825882,0.11497782875591711
2023-12-30,0.22998679370778446,0.09406316274018417,0.05356914328122715
2023-12-31,0.23781350077607288,0.059041639350845415,0.02434535475836113
2024-01-01,0.08756616924452199,0.023749385209353036,0.04554484806144776
2024-01-02,0.01699684332995757,0.003936812298535434,0.042135798505499776
2024-01-03,0.0024054351248136313,0.09342056301123736,0.06384357827205753
2024-01-04,0.0004927018912248191,0.036358114114766873,0.04354234908344987
2024-01-05,0.001515664102189033,0.033108826846094216,0.0357073741678633
2024-01-06,0.0020786997050776072,0.042784621802763725,0.028625720877574794
2024-01-07,0.0037145880281217038,0.022680023500902965,0.012446571024068355
2024-01-08,0.00023193647941441758,0.0204500699209912,0.007520337604635081
2024-01-09,0.9573930435213208,0.18023610236226945,0.00011716460579096618
2024-01-10,0.7732635545487319,0.340561599200721,0.005445646916918545
2024-01-11,0.36585251531598295,0.507091528692354,0.5145222737091099
2024-01-12,0.0819983204081024,0.6110161651820032,0.8924404575549166
2024-01-13,0.03718867229195995,0.244968711687588,0.7223040060205633
2024-01-14,0.553571178701292,0.2503938527242125,0.8841924996639567
2024-01-15,0.618133291898867,0.34637289007127675,0.7198752475610735
2024-01-16,0.40021976007790705,0.2603965026923105,0.7388360561653438
2024-01-17,0.3911405102808696,0.2683141966605198,0.8438844187510692
2024-01-18,0.3478991533442679,0.23782382191010454,0.7852646131664698
2024-01-19,0.4946216779158736,0.390934617709266,0.7020321332170103
2024-01-20,0.4538173289532397,0.38020741118440327,0.7116940986333153
2024-01-21,0.45365543833415867,0.39206804009978363,0.7357604747975692
2024-01-22,0.47781836317068743,0.41575122868681313,0.727111958357745
2024-01-23,0.7658880249068737,0.6779958583828057,0.6853033982065042
2024-01-24,0.7795506807109558,0.7166537826433073,0.7200630581514341
2024-01-25,0.8137533202934606,0.7640114629917529,0.6580297337022787
2024-01-26,0.8396482271331923,0.7943540817154148,0.8050557345126756
2024-01-27,0.7460115459064293,0.6923387628787403,0.7756189224851968
2024-01-28,0.7382993927425787,0.6866986996873364,0.7753616127055007
2024-01-29,0.7409995611188567,0.6859426994394333,0.7767608856068
2024-01-30,0.7317822140582285,0.6842448187806954,0.7465949275597028
2024-01-31,0.7134599220097798,0.7115328191572697,0.5110597473259455
2024-02-01,0.6467449294792086,0.6558833502032975,0.7953349724732925
2024-02-02,0.7597989942149352,0.7639098410270289,0.5736090515394354
2024-02-03,0.7185035590817467,0.770079479237052,0.6093663178720089
2024-02-04,0.7066627282150401,0.7421899381157748,0.5444329764932722
2024-02-05,0.6894866591230858,0.7074980138789237,0.6253771131333239
2024-02-06,0.6671679864206821,0.690072452067865,0.602673015480778
2024-02-07,0.10699112863519944,0.2523013725230207,0.7184348811904493
2024-02-08,0.22210343852065878,0.39320459982645983,0.5411287655533129
2024-02-09,0.6559488514071619,0.2218829328450368,0.5843903854670134
2024-02-10,0.9328731738403105,0.4980617501756965,0.16227071295957907
2024-02-11,0.9936866157611094,0.9488165721878895,0.2720543130590644
2024-02-12,0.9811999933673977,0.9575114460670079,0.5801281202517942
2024-02-13,0.9747698852267903,0.9262169365925201,0.48661336676843114
2024-02-14,0.9524254170821376,0.8894667764762749,0.010357552741145587
