name1,name2,P-Value,OLS-constant,OLS-coeff,Adjusted-R-squared,key_score,last_updated
AM,APA,0.04404919560616324,15.806126998541679,-0.05268696863074833,0.03227241544202375,0.18513513513513513,8/9/2024
AM,AR,0.40303343074010856,10.35883777936704,0.12509638162175413,0.60384163692914,0.038513513513513516,8/9/2024
AM,BKR,0.7260294184699113,9.069588410482273,0.1543754933424623,0.3199352084234517,0.3918918918918919,8/9/2024
AM,CHK,0.33636273393616745,12.286933130430674,0.022273622707396683,0.036138407162437214,0.845945945945946,8/9/2024
AM,CHRD,0.5656823726565207,10.425658169518611,0.02176858646147898,0.12137990236272045,0.0,8/9/2024
AM,COP,0.253694045498174,14.67697644483662,-0.004219215567430743,-0.004744969197157056,0.1810810810810811,8/9/2024
AM,CQP,0.2077133961666876,12.682141981716889,0.030290092562227,0.0022124075814643485,0.11756756756756757,8/9/2024
AM,CTRA,0.5860717382860124,9.452572706404633,0.17503403010364033,0.1330232549293695,0.8222972972972973,8/9/2024
AM,CVX,0.4990675515435384,7.866014447747553,0.04025217861226082,0.12564218013849549,0.6790540540540541,8/9/2024
AM,DINO,0.08437297604480565,16.73484650013215,-0.04648137768836542,0.1390757417439501,0.09054054054054055,8/9/2024
AM,DTM,0.6980970100283554,9.391625636112975,0.07307936934160827,0.5705335589796235,1.135135135135135,8/9/2024
AM,DVN,0.40470944352767557,12.498971687027794,0.03495264104533166,0.028755111442556047,0.20270270270270271,8/9/2024
AM,EOG,0.6177401101854381,10.136898353370196,0.03209639976441776,0.12878864864324946,0.02702702702702703,8/9/2024
AM,EPD,0.6846321895458366,0.012604364286715963,0.4933463372710905,0.3405546633873875,0.04054054054054054,8/9/2024
AM,EQT,0.26806326467540487,11.372329802161856,0.0752646591365408,0.14540125964813833,0.07702702702702703,8/9/2024
AM,ET,0.6995902411375957,0.5500746793255276,0.8686259405802506,0.57743896048535,0.0,8/9/2024
AM,FANG,0.6527758814148655,6.81716499842655,0.03751226383409321,0.3613120681538081,0.02702702702702703,8/9/2024
AM,FTI,0.5513587959233059,9.19381873101919,0.1956177029097165,0.48711615135009123,0.2445945945945946,8/9/2024
AM,HAL,0.04192215820325678,15.514507197012115,-0.0370763166016346,0.02286708594372877,0.23513513513513515,8/9/2024
AM,HESM,0.15892465693123742,4.782517159460345,0.2630977325280769,0.3425165068020054,0.0,8/9/2024
AM,HES,0.3770231293833567,11.687530772912833,0.01657472088262455,0.02968062950860817,0.10405405405405406,8/9/2024
AM,IEP,0.25348908724453234,19.43910506659554,-0.30409499279318475,0.3572829842730709,0.37364864864864866,8/9/2024
AM,KMI,0.8582977191310319,7.894895333934345,0.3284248447107266,0.5479603491223892,0.0,8/9/2024
AM,LNG,0.43990238307561386,10.25314571840553,0.024036441127351073,0.15942909642519265,0.6229729729729729,8/9/2024
AM,MPC,0.15567546605223104,15.554286121285099,-0.007588792730872979,0.03583427320768695,0.10405405405405406,8/9/2024
AM,MPLX,0.09769830840837535,0.8959708566249236,0.3222083077536504,0.4095103984919173,0.22972972972972971,8/9/2024
AM,MRO,0.20708387745351486,7.96633622053476,0.22789856775391407,0.4226519789652683,0.23310810810810811,8/9/2024
AM,MTDR,0.20129029206608134,15.841574577682456,-0.026596554925601028,0.02963831945715867,0.1810810810810811,8/9/2024
AM,NOV,0.44148907924975483,10.453198019609998,0.20073457884432908,0.10668984632062473,0.2682432432432433,8/9/2024
AM,OKE,0.9325365932314267,1.8589070287236975,0.15427378415765378,0.6323945225504385,0.9959459459459459,8/9/2024
AM,OVV,0.24781195252833615,14.689219299404998,-0.010402052647175503,-0.004466529504696837,0.25810810810810814,8/9/2024
AM,OXY,0.29746817171754547,13.749746648739524,0.006844656740786367,-0.007013846940358226,0.3236486486486486,8/9/2024
AM,PAA,0.14275310915727718,6.736617708828804,0.42521835435687466,0.34047931684859034,0.28378378378378377,8/9/2024
AM,PR,0.33950193804937867,13.324701464645646,0.052705175258923764,0.0016405753015076296,0.013513513513513514,8/9/2024
AM,PSX,0.01821388631842161,16.672714594863013,-0.017033364816656793,0.09215947141588188,0.15405405405405406,8/9/2024
AM,RRC,0.6364715407025177,10.490029421810995,0.10773648857252589,0.21181709220859646,0.1810810810810811,8/9/2024
AM,SLB,0.03089402621427574,16.847021676548984,-0.054848595118762854,0.10996463163297832,0.4243243243243243,8/9/2024
AM,SUN,0.10230673655032374,18.574768332533353,-0.07780125994032035,0.2870797458763533,0.43175675675675673,8/9/2024
AM,SWN,0.289112577019077,13.789055428703408,0.05518497614038065,-0.006683710590849712,0.756081081081081,8/9/2024
AM,TPL,0.03154841770695067,14.945115711558588,-0.0008737178009579139,0.41301935973577175,0.12905405405405407,8/9/2024
AM,TRGP,0.755998010470189,10.11707051745993,0.0344092602381669,0.5236939470846145,0.7087837837837838,8/9/2024
AM,VLO,0.3777435475654403,13.18271450369199,0.006338938213030256,0.0066773855697706,0.5148648648648649,8/9/2024
AM,VNOM,0.2503562868453724,11.197688297226328,0.07750674348282223,0.10026788750308668,0.04054054054054054,8/9/2024
AM,WES,0.9426735402804579,8.218710115140842,0.1607365494622601,0.6695658176703296,0.013513513513513514,8/9/2024
AM,WFRD,0.10077847727618605,8.319811404326224,0.04993236835615396,0.5223672859022548,0.06554054054054054,8/9/2024
AM,WMB,0.920064066872612,7.065686127053993,0.17806687403335153,0.7167850827980156,0.8385135135135136,8/9/2024
AM,XOM,0.7429067240232741,8.261783100103113,0.05170791657565307,0.20053700201809688,0.0,8/9/2024
