url,title,views,hashtags
https://www.tiktok.com/@cryptomasun/video/7277601358780304646,Ripple Founder $2M Porsche 🤯 #crypto #cryptonews #xrp #ripplexrp ,39800,"['crypto', 'cryptonews', 'xrp', 'ripplexrp']"
https://www.tiktok.com/@cryptomasun/video/7276493550563364102,Huge Breaking News For #Ripple  #crypto #cryptonews #xrp ,72000,"['ripple', 'crypto', 'cryptonews', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7275837838137003269,Crypto Market Update For September 2023 🦉 #crypto #cryptonews #paytience #altcoin #bullmarket ,97900,"['crypto', 'cryptonews', 'paytience', 'altcoin', 'bullmarket']"
https://www.tiktok.com/@cryptomasun/video/7275781761747930374,Huge News For Ripple In Japan #XRP #ripplexrp #xrpcommunity #crypto ,297100,"['xrp', 'ripplexrp', 'xrpcommunity', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7275745755212893445,Replying to @Kaliyung21 Is crypto just a phase!? #cryptocurrency #crypto #cryptonews ,51700,"['/@kaliyung21', 'cryptocurrency', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7275732091705330950,Why I hold the #HBAR #crypto token! 🤯 #cryptonews #altcoin ,58200,"['hbar', 'crypto', 'cryptonews', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7275728332266753285,The Secret Key To #XRP Mooning ,73200,['xrp']
https://www.tiktok.com/@cryptomasun/video/7274304312698735877,"What could this be? No matter what, Im bullish on #XLM #stellarxlm #crypto #cryptonews #greenscreen ",61300,"['xlm', 'stellarxlm', 'crypto', 'cryptonews', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7274304138563849478,How To Get The Next #Crypto Airdrop  #cryptonews #cryptonewsdaily #greenscreen #greenscreenvideo ,49200,"['crypto', 'cryptonews', 'cryptonewsdaily', 'greenscreen', 'greenscreenvideo']"
https://www.tiktok.com/@cryptomasun/video/7273596293732125958,Some big alpha for you guys  #crypto #cryptonews #cryptotrading ,68300,"['crypto', 'cryptonews', 'cryptotrading']"
https://www.tiktok.com/@cryptomasun/video/7272768893389769989,#XRP ,63100,['xrp']
https://www.tiktok.com/@cryptomasun/video/7272768220212301061,Twitter & Crypto Is Coming 🤝 #crypto #cryptonews #bitcoin #xrp ,58100,"['crypto', 'cryptonews', 'bitcoin', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7272765197817793798,This is HUGE! #crypto #cryptonews #bitcoin #xrp ,32000,"['crypto', 'cryptonews', 'bitcoin', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7271279274076769541,How Much #HBAR Should You Buy #crypto #cryptonews ,92900,"['hbar', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7270608985881971973,We have helped almost 100 people start getting rewards with #crypto #coreum #cryptonews ,40600,"['crypto', 'coreum', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7270601235177278725,New Project Building On #HBAR  #crypto #cryptonews #calaxy ,34900,"['hbar', 'crypto', 'cryptonews', 'calaxy']"
https://www.tiktok.com/@cryptomasun/video/7269095666993876230,Life Changing Crypto Tip #cryptonews #crypto #cryptotrading ,64900,"['cryptonews', 'crypto', 'cryptotrading']"
https://www.tiktok.com/@cryptomasun/video/7268406641035382021,Had to clarify this about Ripple and #XRP! So many lies to expose. #crypto #cryptonewstoday ,43400,"['xrp', 'crypto', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7268406356573457670,How To Get PRE IPO Ripple Shares! #xrp #crypto #ripple #linqto #ad  ,76600,"['xrp', 'crypto', 'ripple', 'linqto', 'ad']"
https://www.tiktok.com/@cryptomasun/video/7267253125281615109,The #HBAR token is exploding! #crypto #cryptonews ,82700,"['hbar', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7267251363053047046,Huge #XRP News Exposed! #crypto #cryptonews ,164100,"['xrp', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7266078248772193541,I love how #XRP looks at $50! #crypto #cryptonews ,407600,"['xrp', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7265707286159461638,#XRP JUST GOT LISTED ON GEMINI  #crypto #cryptonews ,101500,"['xrp', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7265397200467889413,#HBAR continues to shock the world ‼ #crypto #cryptonews ,64700,"['hbar', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7265395531814309125,The Next Big One Is Coming! #crypto #cryptonews #altcoin #cryptonewstoday ,31200,"['crypto', 'cryptonews', 'altcoin', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7265395067852999942,Ripple is going to trial? #crypto #xrp #xrpnews #cryptonews ,85700,"['crypto', 'xrp', 'xrpnews', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7264314102200175877,My Favorite #AI Crypto Altcoin  V1 Launching Soon #crypto #chaingpt #cryptonews #cryptonewstoday #greenscreen ,78600,"['ai', 'crypto', 'chaingpt', 'cryptonews', 'cryptonewstoday', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7263877087893687558,Ripple Joins #Blackrock 🤔 #crypto #xrp #cryptonewstoday ,97400,"['blackrock', 'crypto', 'xrp', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7263876221648276741,This would be amazing! #XRP #ElonMusk #cryptonews ,84600,"['xrp', 'elonmusk', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7263562307798666501,Wow! The #HBAR staking rewards max has been changed! #crypto #cryptonews ,49500,"['hbar', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7263551260471725318,The Power Of #Crypto Staking ,56900,['crypto']
https://www.tiktok.com/@cryptomasun/video/7263550451658935558,5 Cryptos That Mark Cuban Is Invested In #crypto #markcuban ,54600,"['crypto', 'markcuban']"
https://www.tiktok.com/@cryptomasun/video/7263549110077099269,#XRP Will Be $5+ In The Future In My Opinon,45500,['xrp']
https://www.tiktok.com/@cryptomasun/video/7262350915695283461,Explaining my thoughts on the #HEX crypto lawsuit! #richardheart #crypto #cryptonews ,54800,"['hex', 'richardheart', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7262350240190074117,My Worst Crypto Investment Yet! #HEX #crypto #cryptonews ,62700,"['hex', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7262349973780434182,Cryptos That Will SHOCK The World!  #crypto #cryptonews #cryptonewstoday #xrp #altcoin ,102900,"['crypto', 'cryptonews', 'cryptonewstoday', 'xrp', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7262101679443561734,Another wild #XRP price prediction 🤷 #crypto #cryptonews #cryptonewsdaily ,254300,"['xrp', 'crypto', 'cryptonews', 'cryptonewsdaily']"
https://www.tiktok.com/@cryptomasun/video/7261998217133411590,Richard Heart Sued For #hexcrypto 🤷 #crypto #richardheart #cryptonews #cryptonewstoday ,52200,"['hexcrypto', 'crypto', 'richardheart', 'cryptonews', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7260540649492008197,"Crypto Millionaire Found In Suitcase… So Sad, RIP  #crypto #cryptomillionaire #cryptonewstoday ",309800,"['crypto', 'cryptomillionaire', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7260535832631610630,Huge #XRP News! This Is INSANE!  #crypto #cryptonewstoday #cryptonews #greenscreen ,80200,"['xrp', 'crypto', 'cryptonewstoday', 'cryptonews', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7260191326975642885,Everything you need to know about #XRP since they won the lawsuit! #crypto #cryptonews #cryptonewstoday ,82100,"['xrp', 'crypto', 'cryptonews', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7259083458360659206,Easiest way to stake your #HBAR  #crypto #cryptonews #cryptonewstoday ,103800,"['hbar', 'crypto', 'cryptonews', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7257956838539332870,Buying things using your EYEBALLS? #crypto #newworldorders ,184200,"['crypto', 'newworldorders']"
https://www.tiktok.com/@cryptomasun/video/7257945522240277766,FedNow Is Now Active ‼ #crypto #xrp #xrpcommunity #cryptonews ,92200,"['crypto', 'xrp', 'xrpcommunity', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7257595980671880454,FedNow Is Launching Soon #XRP #crypto #cryptonews #cryptonewsdaily ,168400,"['xrp', 'crypto', 'cryptonews', 'cryptonewsdaily']"
https://www.tiktok.com/@cryptomasun/video/7257592768745213190,How To Track #Ethereum OG Crypto Wallets 🤯 #crypto #cryptonews ,216900,"['ethereum', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7257265904185036038,Ripple DOES NOT Slow Down… #crypto #xrp #ripplexrp ,96500,"['crypto', 'xrp', 'ripplexrp']"
https://www.tiktok.com/@cryptomasun/video/7257250915877391622,Real Long Term Holders Know  #crypto #xrp #xrpnews #xrplawsuit ,146100,"['crypto', 'xrp', 'xrpnews', 'xrplawsuit']"
https://www.tiktok.com/@cryptomasun/video/7256929104648228102,Ripple will pay a fine and keep it moving #XRP #xrpcommunity #crypto ,65800,"['xrp', 'xrpcommunity', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7256915296139742469,How To Get Into New #Crypto Projects Early! #cryptonews #chaingpt ,53200,"['crypto', 'cryptonews', 'chaingpt']"
https://www.tiktok.com/@cryptomasun/video/7255791423319002374,The Next Big Thing Coming For #XRP 🥂 #crypto #xrpcommunity ,226500,"['xrp', 'crypto', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7255783616628739333,Why #XRP Is Going Back Down & Retracing! #xrpcommunity #crypto ,1400000,"['xrp', 'xrpcommunity', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7255779859299880198,Crypto Airdrop Farming Can Be Insane!  #crypto #cryptonews #cryptonewstoday #altcoin ,72900,"['crypto', 'cryptonews', 'cryptonewstoday', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7255428839831014662,#XRP JUST GOT RELISTED ON COINBASE!,144800,['xrp']
https://www.tiktok.com/@cryptomasun/video/7255372634198674693,#XRP basically just won the lawsuit! #xrplawsuit #ripple #ripplexrp #cryptonews ,274700,"['xrp', 'xrplawsuit', 'ripple', 'ripplexrp', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7255368136881491205,HUGE WIN FOR #XRP ,66000,['xrp']
https://www.tiktok.com/@cryptomasun/video/7255014277608787205,RELISTED #XRP IN CANADA  #crypto #cryptonews ,77900,"['xrp', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7254993045819591941,Cryptos I Am Currently Buying More Of  #crypto #cryptotok ,83600,"['crypto', 'cryptotok']"
https://www.tiktok.com/@cryptomasun/video/7254983791767342341,The ONLY crypto wallet I am now using! Link in bio to get yours. DISCOUNT CODE : “GS20” for 20% off  #crypto #arculus,60500,"['crypto', 'arculus']"
https://www.tiktok.com/@cryptomasun/video/7252028742304910598,Replying to @B$ Breakdown of my biggest #crypto trade so far. ,92100,"['/@dabryman', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7252016288619334917,HUGE WARNING!  #cryptotrading is dangerous but super powerful!,68700,['cryptotrading']
https://www.tiktok.com/@cryptomasun/video/7252015115535453445,Replying to @Whitsunday_Wet_Stuff Fastest Crypto Trading Strategy For Profits  #crypto #cryptotrading ,80000,"['/@whitsunday_wet_things', 'crypto', 'cryptotrading']"
https://www.tiktok.com/@cryptomasun/video/7252012627688295685,Crypto Trading For Beginners! Educational Tutorial On Cross Vs Isolated! #crypto #cryptotrading #cryptonews  ,53600,"['crypto', 'cryptotrading', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7251721105323363589,7 Crypto Altcoin Gems For The Next Bull Market  #crypto #altcoins #altcoin #cryptotrading #greenscreen ,49400,"['crypto', 'altcoins', 'altcoin', 'cryptotrading', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7251672380626570502,Replying to @Mr.gadget This is the main #crypto platform I am using now… #cryptonews #altcoin #cryptonewstoday ,91200,"['/@worldsofclip', 'crypto', 'cryptonews', 'altcoin', 'cryptonewstoday']"
https://www.tiktok.com/@cryptomasun/video/7250945112425958662,Another WILD #XRP price prediction! #crypto #xrpconmunity ,230000,"['xrp', 'crypto', 'xrpconmunity']"
https://www.tiktok.com/@cryptomasun/video/7250942372228369670,Replying to @Louiedimond ALL MONEY IS FAKE! #crypto #money #economy ,40800,"['/@louiedimond', 'crypto', 'money', 'economy']"
https://www.tiktok.com/@cryptomasun/video/7250926172232617221,My Top 3 #XRP Ecosystem Tokens / Projects To Watch  #crypto #xrpcommunity #coreum #coreumpartner,63800,"['xrp', 'crypto', 'xrpcommunity', 'coreum', 'coreumpartner']"
https://www.tiktok.com/@cryptomasun/video/7250679954424286469,This is HUGE! #crypto #hbar #cryptonews #altcoin ,47300,"['crypto', 'hbar', 'cryptonews', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7250533161690483974,The #Crypto #BullMarket is coming… How To Prepare,510800,"['crypto', 'bullmarket']"
https://www.tiktok.com/@cryptomasun/video/7250528922251676934,Top 3 SECRET #Crypto #Altcoins  #cryptonews ,72500,"['crypto', 'altcoins', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7250519963998407941,Gary Gensler will sue everybody #crypto #cryptoinvesting ,15200,"['crypto', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7250180346879184133,Replying to @CaptnSussin Manage your risk wisely and use your brain! 🧠 #crypto #cryptotrading #cryptoinvesting ,29200,"['/@captnsussin', 'crypto', 'cryptotrading', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7250174685181267205,Replying to @T.I. Horia How to place a leverage crypto trade from your phone  #crypto #cryptotrading #greenscreen ,50600,"['/@tihoria', 'crypto', 'cryptotrading', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7249858186793078022,My journey into crypto trading has been amazing so far! #crypto #cryptotrading #trading #cryptonews ,124400,"['crypto', 'cryptotrading', 'trading', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7249451458079247622,Elon Musk will compete with #crypto and #xrp #greenscreen  ,461700,"['crypto', 'xrp', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7248656366150126854,My #Crypto Portfolio Strategy - Enterprise Focused  #coreum #cryptonews #cryptoinvesting #greenscreen ,75900,"['crypto', 'coreum', 'cryptonews', 'cryptoinvesting', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7248030696126647557,I am definitely going to see #DumbMoneyMovie in theaters! Go watch the full trailer now! #SonyPicsPartner @Sony Pictures ,67400,"['dumbmoneymovie', 'sonypicspartner', '/@sonypictures']"
https://www.tiktok.com/@cryptomasun/video/7247936904086310149,Im still bullish on #XRP ,60400,['xrp']
https://www.tiktok.com/@cryptomasun/video/7247933254353915141,VeChain will be on Coinbase ‼ #crypto #cryptonews #cryptoinvesting ,97300,"['crypto', 'cryptonews', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7247681679421164806,Crypto Mason learns Karate from a @Karate Combat fighter 🥋🥷 #cryptomason #cryptomasun #crypto #hbar #karatecombat ,15800,"['/@karatecombat', 'cryptomason', 'cryptomasun', 'crypto', 'hbar', 'karatecombat']"
https://www.tiktok.com/@cryptomasun/video/7246460710417452293,Terra Luna Founder Do Kwon Jailed For 4 Months! #crypto #luna #terraluna #dokwon ,73600,"['crypto', 'luna', 'terraluna', 'dokwon']"
https://www.tiktok.com/@cryptomasun/video/7245672116387925254,Insane blockchain gaming altcoin play! NOT SPONSORED (for the morons) ‼ #crypto #cryptonews #binance #altcoin #greenscreen #greenscreenvideo ,79300,"['crypto', 'cryptonews', 'binance', 'altcoin', 'greenscreen', 'greenscreenvideo']"
https://www.tiktok.com/@cryptomasun/video/7245350527947656454,Huge #QNT announcements and gains today 🫡 #crypto #cryptonews ,59200,"['qnt', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7243820701679881478,The #XRP lawsuit is coming to a close soon! #crypto #cryptonews #xrpcommunity ,50300,"['xrp', 'crypto', 'cryptonews', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7242765641025916165,Altcoin Accumulation 🫡 #crypto #algorand #cryptonews #altcoin ,118600,"['crypto', 'algorand', 'cryptonews', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7242041440564448517,This is INSANE. The first crypto project that Joe Rogan likes! #crypto #hbar #karatecombat #cryptonews @Karate Combat  ,37700,"['crypto', 'hbar', 'karatecombat', 'cryptonews', '/@karatecombat']"
https://www.tiktok.com/@cryptomasun/video/7241993641206631686,How to make an #NFT collection in literally 10 seconds! #crypto #chaingpt #nfts ,80600,"['nft', 'crypto', 'chaingpt', 'nfts']"
https://www.tiktok.com/@cryptomasun/video/7241991224096328965,#XRP to $92!? These predictions are getting out of hand! #crypto #cryptonews #greenscreen ,149000,"['xrp', 'crypto', 'cryptonews', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7241713748791020805,Is it game over yet? #crypto #binance #cryptonews ,46600,"['crypto', 'binance', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7240474216200457478,Its clear that #XRP will shift the entire financial system. #crypto #xrpcommunity ,99300,"['xrp', 'crypto', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7239769479054494982,This is insane… #investing #guru #crypto ,292300,"['investing', 'guru', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7238694251276635398,I am very bullish on this #crypto for 2025 and beyond  yall holders? #cryptonews #cryptoinvesting #coreum ,44400,"['crypto', 'cryptonews', 'cryptoinvesting', 'coreum']"
https://www.tiktok.com/@cryptomasun/video/7237563779628797189,The #XRP Shakeout That COULD Occur (I dont think they’ll lose) #xrpcommunity #crypto ,125100,"['xrp', 'xrpcommunity', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7237526802371988741,Crazy month of June for #crypto #cryptoinvesting ,359700,"['crypto', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7237501612195843333,Passive income NFT by Common Wealth 🤯🤫 #nft #crypto #cryptoinvesting #cryptonews #greenscreen ,50400,"['nft', 'crypto', 'cryptoinvesting', 'cryptonews', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7237272437124058374,My Honest Thoughts On  BitBoy Crypto’s Token #crypto #memecoin #altcoin #bitboycrypto ,80900,"['crypto', 'memecoin', 'altcoin', 'bitboycrypto']"
https://www.tiktok.com/@cryptomasun/video/7237268940345380102,I bought a new memecoin 🫡 #memecoin #crypto #altcoin ,67200,"['memecoin', 'crypto', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7237267820847877382,Underrated crypto #altcoins for 2023 - 2025. Utility narrative bets  #crypto #cryptonews #cryptotrading ,60400,"['altcoins', 'crypto', 'cryptonews', 'cryptotrading']"
https://www.tiktok.com/@cryptomasun/video/7237264817877208325,Ripple #XRP lawsuit ENDING in weeks! Wow!  #ripple #xrpcommunity #crypto #cryptonews ,54000,"['xrp', 'ripple', 'xrpcommunity', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7234623299572043014,So bullish on Ripple + #XRP in the coming years… #crypto ,74000,"['xrp', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7232017392308653318,Stellar XL Secret Space Project!?  #crypto #stellarxlm #xrp ,56000,"['crypto', 'stellarxlm', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7232016966788123909,The low fee networks will inevitably win in the end… #crypto #ethereum #memecoin #pepe ,77900,"['crypto', 'ethereum', 'memecoin', 'pepe']"
https://www.tiktok.com/@cryptomasun/video/7231994822330993925,Ripple + Bank Of International Settlemtns 🤝 #ripple #xrp #crypto ,82800,"['ripple', 'xrp', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7231993737340046598,Quant + Bank Of England is HUGE! #crypto #qnt #xrp ,101100,"['crypto', 'qnt', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7231926225617374469,Warning for #memecoins #crypto ,28600,"['memecoins', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7231926049737559302,The GREATEST #Crypto Portfolio Setup  #cryptoinvesting #cryptotrading ,417800,"['crypto', 'cryptoinvesting', 'cryptotrading']"
https://www.tiktok.com/@cryptomasun/video/7231552698955468037,The memecoin casino has been fun  #crypto #memecoin #pepe #bam ,64099,"['crypto', 'memecoin', 'pepe', 'bam']"
https://www.tiktok.com/@cryptomasun/video/7230944012281154821,Simple #Memecoin Trading Tutorial! #crypto #pepe,69800,"['memecoin', 'crypto', 'pepe']"
https://www.tiktok.com/@cryptomasun/video/7230924272145861893,My #Memecoin Portfolio  #crypto #pepe,143300,"['memecoin', 'crypto', 'pepe']"
https://www.tiktok.com/@cryptomasun/video/7230912659007360262,We in the school system now! #crypto #hbar #pepe #hedera #greenscreenvideo ,31500,"['crypto', 'hbar', 'pepe', 'hedera', 'greenscreenvideo']"
https://www.tiktok.com/@cryptomasun/video/7230501336645717254,How To Find #Memecoins before they blow up! #crypto #pepe #shibainu ,133900,"['memecoins', 'crypto', 'pepe', 'shibainu']"
https://www.tiktok.com/@cryptomasun/video/7230501000870661382,How To Track The Smart #Memecoin Money #crypto #pepe ,440900,"['memecoin', 'crypto', 'pepe']"
https://www.tiktok.com/@cryptomasun/video/7230500464318532870,Replying to @Chris Can #memecoins stop you from selling? #pepe #crypto ,486300,"['/@creyno85', 'memecoins', 'pepe', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7230199067899333893,Replying to @Thomas darya You are right for some! #pepe #crypto #memecoins ,808300,"['/@thomas_darya', 'pepe', 'crypto', 'memecoins']"
https://www.tiktok.com/@cryptomasun/video/7230191470634994950,The Truth About #Pepe #crypto #memecoin ,1000000,"['pepe', 'crypto', 'memecoin']"
https://www.tiktok.com/@cryptomasun/video/7229825915658751237,I Bought A #Memecoin  #crypto #pepe #shibainu ,142300,"['memecoin', 'crypto', 'pepe', 'shibainu']"
https://www.tiktok.com/@cryptomasun/video/7229825074608524549,I just bought a new #crypto #altcoin  #cryptoinvesting #pepe ,86800,"['crypto', 'altcoin', 'cryptoinvesting', 'pepe']"
https://www.tiktok.com/@cryptomasun/video/7228674175605558534,"We are basically done for, position accordingly 🤝 #economy #crypto #finance #money #greenscreen ",160900,"['economy', 'crypto', 'finance', 'money', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7227969404883979526,You’ll be rich if you’re not this type of person… #crypto #cryptonews #bitcoin ,75700,"['crypto', 'cryptonews', 'bitcoin']"
https://www.tiktok.com/@cryptomasun/video/7227482828777196806,This is absolutely INSANE. Do not do this folks! #crypto #cryptoscam #memecoin #greenscreen ,293700,"['crypto', 'cryptoscam', 'memecoin', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7227227687843106053,One of the coolest #AI #crypto projects i have seen yet!  #chaingpt #chatgpt #greenscreen ,78100,"['ai', 'crypto', 'chaingpt', 'chatgpt', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7227214429182643462,You can do it. #crypto #contentcreator #cryptomason ,17900,"['crypto', 'contentcreator', 'cryptomason']"
https://www.tiktok.com/@cryptomasun/video/7226763922072702213,Easier said than done for sure but its possible! #crypto #cryptonews #cryptoinvesting ,491300,"['crypto', 'cryptonews', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7225686177263799558,There is a reason they choose HBAR to build on! #crypto #cryptonews #cryptotrading #cryptoinvesting #greenscreen ,98800,"['crypto', 'cryptonews', 'cryptotrading', 'cryptoinvesting', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7224185808562031878,3rd largest bank in France is building on #Ethereum and its bad! #crypto #france #cryptonews ,31800,"['ethereum', 'crypto', 'france', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7224184946049453317,Stay safe everyone! Do not keep all your #crypto under one seed phrase! #cryptonews #cryptoinvesting ,98800,"['crypto', 'cryptonews', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7223100069606608134,Best Crypto Coins For The Next 10 Years!  #crypto #hbar #cryptocurrency #cryptonews #cryptoinvesting ,156300,"['crypto', 'hbar', 'cryptocurrency', 'cryptonews', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7222405643712384262,Aint nobody using this fake #XRP clone 🤝 #crypto #cryptonews #altcoin #greenscreen ,87900,"['xrp', 'crypto', 'cryptonews', 'altcoin', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7219061107695176966,Can the government seize your #crypto ? 🤔 #cryptonews #finance #economy #gold,76000,"['crypto', 'cryptonews', 'finance', 'economy', 'gold']"
https://www.tiktok.com/@cryptomasun/video/7219053028177956101,How To Get #XRP Anywhere! #crypto #cryptonews #xrpcommunity #greenscreen ,24300,"['xrp', 'crypto', 'cryptonews', 'xrpcommunity', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7219028689353313542,This crypto altcoin has the MOST partnerships of all time! #crypto #chainlink #cryptoinvesting ,54900,"['crypto', 'chainlink', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7218316820367904005,Casper + WEF is huge news today! #crypto #altcoin #cryptonews #wef ,37800,"['crypto', 'altcoin', 'cryptonews', 'wef']"
https://www.tiktok.com/@cryptomasun/video/7217602622545530118,4 crypto coins that SHOULD be in the Top 50 #crypto #altcoins #cryptonews #greenscreen ,167600,"['crypto', 'altcoins', 'cryptonews', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7217601977872665861,"Prepare for the great financial reset, it is here in all its glory. This will be a rollercoaster folks  #crypto #finance #economy #brics ",33400,"['crypto', 'finance', 'economy', 'brics']"
https://www.tiktok.com/@cryptomasun/video/7216574740457082118,"High IQ people will listen closely, use their brain, and watch the WHOLE thing! #xrp #crypto #cryptonews #xrpcommunity ",86000,"['xrp', 'crypto', 'cryptonews', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7216519351334227206,Hedera is pumping right now! #HBAR #crypto #hedera #cryptonews #altcoin ,31700,"['hbar', 'crypto', 'hedera', 'cryptonews', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7216051226713115909,This is eztremely bullish for #HBAR #crypto #cryptonews #altcoins ,43300,"['hbar', 'crypto', 'cryptonews', 'altcoins']"
https://www.tiktok.com/@cryptomasun/video/7215719726612303109,Xrp is pumping! Above 50 cents! #crypto #xrp #cryptonews #binance ,134600,"['crypto', 'xrp', 'cryptonews', 'binance']"
https://www.tiktok.com/@cryptomasun/video/7215346281139522822,This applies to all fundamentally strong #crypto #altcoins #xrp ,214800,"['crypto', 'altcoins', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7215342585118805253,Easiest way to make money in #crypto #cryptonews #cryptoinvesting ,41100,"['crypto', 'cryptonews', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7215340102153800965,Binance has been sued by the CFTC! Whats going on! #crypto #binance #coinbase #cryptonews ,64800,"['crypto', 'binance', 'coinbase', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7214202671899626757,Regulations for #crypto are HEATING UP!  #altcoin #astra  Mick Mulvaney who is a strategic advisor for Astra Protocol says that we will see a meaningful piece of crypto legislation in the next 14 months. #ad #greenscreen ,53700,"['crypto', 'altcoin', 'astra', 'ad', 'greenscreen']"
https://www.tiktok.com/@cryptomasun/video/7213746135851175173,The World Is DOOMED By #AI In The Coming Years… #aigenerated #crypto #aiart ,58900,"['ai', 'aigenerated', 'crypto', 'aiart']"
