timestamp,AAVE,AKT,ALGO
2023-11-18T00:00:00.000Z,88.59253733,1.050366402,0.135924052
2023-11-19T00:00:00.000Z,88.04973819,1.459763051,0.134274192
2023-11-20T00:00:00.000Z,91.622729,1.570648926,0.141270048
2023-11-21T00:00:00.000Z,90.23943472,1.63901027,0.141636403
2023-11-22T00:00:00.000Z,84.92037105,1.493893877,0.124372362
2023-11-23T00:00:00.000Z,95.19524114,1.688831038,0.132376889
2023-11-24T00:00:00.000Z,95.97391346,1.619593736,0.130606606
2023-11-25T00:00:00.000Z,98.95107553,1.641485243,0.133516627
2023-11-26T00:00:00.000Z,99.50268433,1.770195439,0.140367305
2023-11-27T00:00:00.000Z,98.00952139,1.882196869,0.136320899
2023-11-28T00:00:00.000Z,96.14380634,1.692609513,0.131843449
2023-11-29T00:00:00.000Z,96.94419134,1.71725014,0.133063946
2023-11-30T00:00:00.000Z,96.40389024,1.629815283,0.13391796
2023-12-01T00:00:00.000Z,98.24561887,1.642729652,0.133597642
2023-12-02T00:00:00.000Z,100.2076129,1.67149748,0.139249817
2023-12-03T00:00:00.000Z,104.399729,1.780696974,0.148059167
2023-12-04T00:00:00.000Z,102.8036985,1.85608487,0.151234324
2023-12-05T00:00:00.000Z,99.87809546,1.784841884,0.152904587
2023-12-06T00:00:00.000Z,98.70795273,1.787374654,0.1537405
2023-12-07T00:00:00.000Z,96.23912773,1.747730403,0.152927446
2023-12-08T00:00:00.000Z,98.6910629,1.775638087,0.164034754
2023-12-09T00:00:00.000Z,99.39538381,1.802641552,0.184565222
2023-12-10T00:00:00.000Z,98.58252557,1.687142671,0.200200886
2023-12-11T00:00:00.000Z,97.82108956,1.740866146,0.201300285
2023-12-12T00:00:00.000Z,91.56358081,1.600782854,0.202103166
2023-12-13T00:00:00.000Z,92.64025707,1.86409254,0.198039449
2023-12-14T00:00:00.000Z,94.73438335,2.113050303,0.200579546
2023-12-15T00:00:00.000Z,106.9828261,2.310485105,0.215980005
2023-12-16T00:00:00.000Z,108.3357332,2.16202276,0.195919542
2023-12-17T00:00:00.000Z,104.6186213,2.243941604,0.198018084
2023-12-18T00:00:00.000Z,100.4722831,2.234965263,0.19061359
2023-12-19T00:00:00.000Z,99.12938591,2.270034335,0.195316838
2023-12-20T00:00:00.000Z,101.2982517,2.284910169,0.192458741
2023-12-21T00:00:00.000Z,100.0134174,2.406245075,0.198017677
2023-12-22T00:00:00.000Z,101.624328,2.519881317,0.223306357
2023-12-23T00:00:00.000Z,100.1494548,2.433422877,0.240141441
2023-12-24T00:00:00.000Z,99.44687316,2.522055935,0.235336036
2023-12-25T00:00:00.000Z,99.86452913,2.540679815,0.231353256
2023-12-26T00:00:00.000Z,102.9642644,2.411222444,0.238148543
2023-12-27T00:00:00.000Z,102.8980891,2.34764957,0.234497249
2023-12-28T00:00:00.000Z,112.1449872,2.4862124,0.229248163
2023-12-29T00:00:00.000Z,118.9538753,2.368728169,0.234191952
2023-12-30T00:00:00.000Z,112.4255209,2.330020261,0.22642343
2023-12-31T00:00:00.000Z,111.3269242,2.275319636,0.221705916
2024-01-01T00:00:00.000Z,109.0525919,2.449284226,0.222784309
2024-01-02T00:00:00.000Z,116.0566457,2.392180342,0.238989561
2024-01-03T00:00:00.000Z,110.2914062,2.335439029,0.226962224
2024-01-04T00:00:00.000Z,102.5866575,2.569917446,0.204724717
2024-01-05T00:00:00.000Z,104.0387523,2.853491968,0.207794501
2024-01-06T00:00:00.000Z,102.7844098,3.057713118,0.196534059
2024-01-07T00:00:00.000Z,99.36865856,3.062057791,0.189809795
2024-01-08T00:00:00.000Z,94.90767952,2.980763365,0.177996587
2024-01-09T00:00:00.000Z,98.97619451,3.091750092,0.195183532
2024-01-10T00:00:00.000Z,96.55876862,3.017876378,0.185724156
2024-01-11T00:00:00.000Z,106.8805598,3.20707102,0.19915274
2024-01-12T00:00:00.000Z,109.7450483,2.925057925,0.202667131
2024-01-13T00:00:00.000Z,102.9313985,2.76180285,0.186648258
2024-01-14T00:00:00.000Z,105.9918546,2.887712163,0.189265287
2024-01-15T00:00:00.000Z,99.39156631,2.887250681,0.183673841
2024-01-16T00:00:00.000Z,101.8448292,2.866175825,0.188286009
2024-01-17T00:00:00.000Z,103.4974724,2.856600658,0.195864366
2024-01-18T00:00:00.000Z,101.1870273,2.782486184,0.190822177
2024-01-19T00:00:00.000Z,96.79970147,2.665412879,0.178721237
2024-01-20T00:00:00.000Z,96.86068792,2.897720539,0.172814392
2024-01-21T00:00:00.000Z,97.25551364,2.74418718,0.171853774
2024-01-22T00:00:00.000Z,96.53098132,2.557272989,0.17009415
2024-01-23T00:00:00.000Z,91.50185829,2.358816365,0.161073191
2024-01-24T00:00:00.000Z,89.4967168,2.577905064,0.159821301
2024-01-25T00:00:00.000Z,89.91968127,2.560825832,0.163129969
2024-01-26T00:00:00.000Z,88.77245721,2.56545916,0.160958966
2024-01-27T00:00:00.000Z,91.36965574,2.955419556,0.166730278
2024-01-28T00:00:00.000Z,91.59725674,3.002755555,0.167663781
2024-01-29T00:00:00.000Z,91.15065063,2.903053158,0.163972763
2024-01-30T00:00:00.000Z,93.67082772,2.857925084,0.168878411
2024-01-31T00:00:00.000Z,93.01067741,2.878415645,0.164354784
2024-02-01T00:00:00.000Z,85.95047255,2.769348202,0.159216914
2024-02-02T00:00:00.000Z,83.81887564,2.76829726,0.158831123
2024-02-03T00:00:00.000Z,85.81067442,2.777794233,0.160841951
