date,BTCUSDT_ETHUSDT_p_val,BTCUSDT_BNBUSDT_p_val,BTCUSDT_SOLUSDT_p_val,BTCUSDT_XRPUSDT_p_val,BTCUSDT_DOGEUSDT_p_val,BTCUSDT_ADAUSDT_p_val,BTCUSDT_TRXUSDT_p_val,BTCUSDT_AVAXUSDT_p_val,BTCUSDT_SHIBUSDT_p_val,ETHUSDT_BNBUSDT_p_val,ETHUSDT_SOLUSDT_p_val,ETHUSDT_XRPUSDT_p_val,ETHUSDT_DOGEUSDT_p_val,ETHUSDT_ADAUSDT_p_val,ETHUSDT_TRXUSDT_p_val,ETHUSDT_AVAXUSDT_p_val,ETHUSDT_SHIBUSDT_p_val,BNBUSDT_SOLUSDT_p_val,BNBUSDT_XRPUSDT_p_val,BNBUSDT_DOGEUSDT_p_val,BNBUSDT_ADAUSDT_p_val,BNBUSDT_TRXUSDT_p_val,BNBUSDT_AVAXUSDT_p_val,BNBUSDT_SHIBUSDT_p_val,SOLUSDT_AVAXUSDT_p_val,SOLUSDT_SHIBUSDT_p_val,XRPUSDT_DOGEUSDT_p_val,XRPUSDT_ADAUSDT_p_val,XRPUSDT_TRXUSDT_p_val,XRPUSDT_AVAXUSDT_p_val,XRPUSDT_SHIBUSDT_p_val,DOGEUSDT_ADAUSDT_p_val,DOGEUSDT_TRXUSDT_p_val,DOGEUSDT_AVAXUSDT_p_val,DOGEUSDT_SHIBUSDT_p_val,ADAUSDT_TRXUSDT_p_val,ADAUSDT_AVAXUSDT_p_val,ADAUSDT_SHIBUSDT_p_val,TRXUSDT_AVAXUSDT_p_val,TRXUSDT_SHIBUSDT_p_val,AVAXUSDT_SHIBUSDT_p_val
7/9/2020,0.5382030662317665,0.7988344223843709,0.6303623186177804,0.8097809849383397,0.8028081626353709,0.8752726576893484,0.5791317546743843,0.46812847539967684,0.6554572446860125,0.8556892501665094,0.4179938501589599,0.8492276867941416,0.6350733304451741,0.7677921027912661,0.6086407944003663,0.39289882459633585,0.3085381146022469,0.32211754877189935,0.013792268203888097,0.9913125382653654,0.47478738813092625,0.19041304944860676,0.32793785082672633,0.3308687772912486,0.9889280125717379,0.263516034646337,0.9921568260850602,0.6828486590298035,0.9566101077918765,0.5517039373077819,0.5546865839886178,0.2156751667245307,0.9841112362654798,0.9254212275203517,0.9184079444077284,1.0,0.9323325383056534,0.45909757253874317,0.6485043449876973,0.6299329219366958,0.3262104879972757
7/10/2020,0.5166248961732736,0.7916325873018821,0.6340560229818129,0.7980450657696866,0.4805360703164921,0.8228626551268912,0.5695039992505104,0.46087599409374086,0.6548474982080749,0.8466387684985748,0.3892793352211774,0.8188659011339939,0.5536887138372568,0.6917395896202564,0.48485885450508753,0.37673464860349376,0.3281711557907768,0.32374671134224653,0.014493010729992787,0.9466585486426324,0.4644640936240352,0.3097574392106397,0.3199801654528186,0.32254263457514765,0.9874167927106087,0.22008677623551554,0.9749742974292196,0.6793744341043063,0.9808842813699933,0.5547252686476096,0.5602310008495263,0.1040539193432321,0.3384505338976993,0.7058623168260655,0.6875286486056178,1.0,0.8659563249918976,0.4272443032027486,0.6648926024087454,0.6403715679296,0.3074254816313772
7/11/2020,0.4875848256585516,0.7817564149122043,0.6571130999329086,0.8118202332567408,0.3946771234897829,0.7257545417339297,0.5597601581035679,0.4561069652543743,0.6581223534350005,0.793373987257745,0.4329676903330201,0.8599031154439349,0.37108015557657625,0.6209569673455101,0.5271474886252505,0.38584520088048285,0.32758522479026736,0.3274876068080077,0.012194728435295708,0.826996365352032,0.40681235241779695,0.20191042604010223,0.3260835316593349,0.3280525143201758,0.9924178230545821,0.4331395577500607,0.9710091052260779,0.6657081590567959,0.9795929307892248,0.5481079546937935,0.541260379187343,0.09799065409993096,0.6730547335833916,0.06739171813965639,0.07323914068672926,1.0,0.7147295199665671,0.3002770499099714,0.6494540628235548,0.6279756208350744,0.3093448508178416
7/12/2020,0.43256286011861805,0.7611888926534037,0.6946524636831158,0.8093586104059576,0.6391642538767546,0.8502236234555289,0.5621448209592392,0.46019567526008126,0.657229096960311,0.8106276805208263,0.44360503726817496,0.8517868304735529,0.4869171988322893,0.6314017583214928,0.5286703021819482,0.38217085236964377,0.298946898611699,0.3259948065289364,0.027993933481234218,0.8919291146490476,0.3994935213907821,0.18382943348332392,0.32269614925041157,0.3250711485714469,1.0,0.9747674191789781,0.9778365123618534,0.6452460758694756,0.9615651675426544,0.5469521913907579,0.5428522864284216,0.20337726251342952,0.9293919058319821,0.769697897884651,0.7891321172250481,1.0,0.8113578460333501,0.390195032793325,0.6609644704536918,0.6393861434211178,0.314944648148512
7/13/2020,0.4248357158006355,0.7649922970881304,0.6734715437134589,0.8167870207486987,0.28971295868347113,0.8390344393873561,0.5533727671147055,0.4485895196016353,0.6593063716193075,0.7177212201340981,0.3960989226007451,0.8635752333005184,0.1229201785123481,0.5690240338041469,0.5619479455917441,0.3728032357964416,0.29336385640366924,0.32134227939102744,0.02833160777552806,0.6342579043864702,0.3752790204857702,0.15484125335166632,0.3289521324895339,0.33407108994926593,0.9915466992076312,0.8145084399062226,0.9488175411955042,0.6776424712285758,0.9651349457625318,0.5664029231373727,0.564802980523712,0.3750582932002915,0.15744702564051033,0.4895727848276201,0.3375142182215456,1.0,0.8869398506149813,0.28170508545307005,0.6709135665322262,0.6506968624417429,0.3189252022401312
7/14/2020,0.4218992220738287,0.759937153254605,0.6858033166599042,0.8167134113058451,0.1628192369814644,0.8099739303507061,0.5450899088722149,0.548064375067519,0.6530371196317093,0.7218959088570681,0.3871081428871176,0.8505452477119193,0.16573941134107523,0.5469821949262103,0.6359915007564809,0.3647068812140134,0.2939003237342903,0.32069349315495255,0.038127082732736656,0.4774714774968921,0.3583732240143956,0.1221034388214215,0.3332484038495656,0.3382211094479536,0.9939245036315185,0.8654385822798107,0.9200186943287432,0.6777967052221949,0.9521633992011328,0.5654089484193746,0.5620267989441327,0.40606624029784816,0.0594433949961485,0.14199005406199627,0.13994065906470765,1.0,0.8227999221008984,0.17276186324044362,0.6958078496208545,0.6764693138021678,0.318354346089217
7/15/2020,0.3900646761152682,0.7667630472679918,0.7206727788867351,0.8157923184602616,0.2181041698606324,0.8362791865967014,0.5530104903456889,0.544749177241841,0.6505005711422025,0.6922681245589928,0.4108133228401559,0.8542302684612705,0.1828677485334229,0.6247614731851854,0.5446678159707469,0.36221360639833416,0.2843181910850525,0.3268166088892911,0.0170405749384872,0.5346707359532681,0.38968847308059773,0.15371856780876275,0.32574237533114025,0.32853874601097616,1.0,0.9776440563190614,0.9315566583233169,0.6660845783349146,0.949606871448274,0.5615284283797392,0.5551303600031238,0.44925206614473134,0.11119818318052632,0.17651608020906423,0.17855398367604808,1.0,0.8651143884327009,0.4919380561151306,0.6921325191395071,0.6739005735202515,0.32440149176492095
7/16/2020,0.4290968756996639,0.772052110116557,0.7300141672926908,0.810322518265642,0.0735331513746447,0.8284807556704528,0.5501867757444374,0.5564691007570628,0.6573591917484558,0.766704462991745,0.4105394854140195,0.8345238920785731,0.0647396561669841,0.5716246404193291,0.47493051445193707,0.3554003386794463,0.27053268909531036,0.33074038731215216,0.01803217535200824,0.4834002842047733,0.40304181132061156,0.15564203804526827,0.32169937067417187,0.3239730677368335,1.0,0.9837879409811661,0.6302134086268043,0.6686761093059269,0.9528507544944581,0.5639653254064958,0.555474744711945,0.4122393615980829,0.034109241891363884,0.1054996601633088,0.11280278835517021,0.993749777709468,0.8409633633578928,0.4927197768956535,0.7080333900390432,0.6921783508558639,0.33102768833033924
7/17/2020,0.4061366259425816,0.778993969949597,0.7458396322807828,0.8081838911145548,0.07070383356583226,0.8069507574694692,0.5597289289057364,0.5602237683730998,0.6600030555002656,0.7288701114685665,0.4411838885554961,0.8198641748285624,0.0619152997927016,0.5489492740784373,0.46621314126714947,0.3434125875835087,0.2639834586948121,0.3438377787824111,0.016168492056406948,0.27622480909820846,0.42823640772984106,0.17303551479620816,0.32042357121729304,0.3231372893571441,1.0,0.9919000538055603,0.6338531896529459,0.6984936653528057,0.950070314605935,0.5861209191612579,0.5795723567145424,0.360638930114774,0.05018999966561184,0.11257240438441501,0.1195690579433285,0.9933470933273694,0.7878469436375174,0.3510661691201385,0.7036914562619596,0.6901842339167211,0.31940359948205527
7/18/2020,0.41254591757158054,0.7833268347774833,0.7034662072402261,0.8096177939704254,0.07775957872910315,0.7705301663768552,0.5586963783881331,0.5558047668431358,0.6574326904354627,0.7276272348496551,0.40938453823721327,0.8081160493418005,0.06448203791991802,0.5033578273757703,0.4893676502677554,0.33776395505278384,0.2558569545401017,0.3393522547138697,0.020708734046318913,0.29793808746854344,0.4218694873484259,0.1790168496581877,0.31901580451277056,0.3207784957833353,0.9767528704993629,0.9750676984693062,0.6539939295845415,0.7003915510167404,0.9624655250158215,0.5911499995281373,0.5836633076069058,0.2856016430269904,0.055893838869532954,0.11880803428854375,0.13048521723521306,0.9916328357901483,0.6800825822851492,0.3951774380483466,0.6943444853183627,0.6810107107018025,0.325191779768225
7/19/2020,0.39576264812557205,0.779531208049755,0.691777331234411,0.7987626818434148,0.12861091605588726,0.7611521773709105,0.5470726278817244,0.5570434936674388,0.6588259792217829,0.6769283531078432,0.3772539857723751,0.7876851773940219,0.09101241422449974,0.45459428371317595,0.46380957083162705,0.3327376980755436,0.2712352280267458,0.3382337675734449,0.012640843285942548,0.38244928429438907,0.4130527183750427,0.1895614575459738,0.32274108059088585,0.3255423636885763,0.945760587698067,0.9028850540561055,0.8785108762282731,0.693611363010061,0.9469707216606721,0.5970764568759407,0.5922993243834941,0.3120879101743601,0.16262203852781792,0.20213494864271392,0.2107725335041813,0.9859755306365051,0.6698649673328798,0.3024246358713246,0.6935692714883358,0.6787068446773002,0.3125752336701244
7/20/2020,0.3931713074094135,0.7620539503861252,0.684374177245705,0.7993556904595274,0.12341026142347733,0.7644720031295988,0.5372378866373991,0.46216910561241953,0.6658914022685971,0.6435923021054971,0.40432713749360116,0.7576294229670417,0.08197642479457762,0.4528857885699358,0.4282037042648582,0.34948598945969594,0.2852459616561419,0.32902045941329705,0.026596107327603407,0.3214599580570974,0.37086864418336896,0.15536018344345232,0.3346752914383154,0.3361812648754525,0.8967722413480466,0.8421254522729742,0.8754241123365489,0.6651176069498309,0.9493988283111114,0.5795848542007266,0.5720140389535795,0.29983969619896783,0.14009648744758518,0.18682071564446934,0.2069306239240034,0.9849293981343689,0.707290264259238,0.3526003237742613,0.712138544984963,0.6997761253644981,0.3220385807550905
7/21/2020,0.42831185289928353,0.7677310590680648,0.6859041211798389,0.8034808984393023,0.11094386337739864,0.7401164311555513,0.5513316347245782,0.46418470085318825,0.6659725321865415,0.6778249462158764,0.4045053615196259,0.8197319316195062,0.07574659038190343,0.4198283609329157,0.24353184758900187,0.35466012785364626,0.29514160248893156,0.3260014189102316,0.025941997241761532,0.32909275190071535,0.36884414095110574,0.16375316099522313,0.3250815358878018,0.326363809948763,0.9436769026576729,0.9105369613567955,0.8578009403179752,0.6647969966230487,0.935543209375768,0.5741672172138945,0.5656503261747037,0.29539520972156075,0.1440963438846085,0.17124490954116,0.1868347179274279,0.9621663985216249,0.6164656698443668,0.2789179776290616,0.7073821255235722,0.6967352256655543,0.3226222293031302
7/22/2020,0.4024451110913696,0.7793169152421943,0.6850120558006273,0.8218645002556941,0.11297666010499147,0.7268390829487166,0.5536103331827278,0.4542175138288719,0.6687089447326731,0.7061618779891313,0.43266260779040944,0.8418402231073859,0.07067085376131461,0.3985419054395819,0.30832461878233175,0.37066136153324336,0.3047537557072445,0.32357088202602907,0.02474435781671508,0.33919239167073645,0.36388563577892963,0.16875799077599885,0.3252285462421601,0.32602194640146787,0.9523409400690449,0.9771642640910754,0.8500857567996886,0.6303003834836967,0.9430111494622789,0.560991617899484,0.5476132981899426,0.299814975826192,0.15393662597264052,0.17348341344655538,0.19986921608668345,0.9741002707948562,0.6363883144667102,0.3670032226278187,0.713562607574419,0.7028980554864516,0.3433865049702936
7/23/2020,0.47935532516300744,0.7786502763217511,0.6777139000491571,0.8236300592597201,0.1104984060345518,0.6997521118326846,0.5532474654355694,0.5592608094261946,0.6669764282728216,0.8057746391990372,0.3091483284885391,0.9013041924250198,0.06007372964779556,0.310059585935593,0.3524071983025956,0.3935146778960458,0.34646247041135037,0.32036965820440555,0.021750238211453995,0.3286258732735885,0.3542125602487113,0.16831377626160365,0.3302338488276798,0.3312488140346106,0.9423448371209087,0.6858014378569917,0.8142959978455974,0.6247755581248349,0.9468397241386799,0.5637260155211535,0.5509532583033661,0.30010546334380794,0.1268832455793643,0.16823998974731869,0.17864688417417113,0.973517045345667,0.6577818332897943,0.313885061439754,0.7132848622474852,0.6992791231640062,0.3146222780566854
7/24/2020,0.5217457783016832,0.7720170586939699,0.6739716053136624,0.8206736232646303,0.10976407560342621,0.6744009284306223,0.5613376484101152,0.5443848864775337,0.6618637479121783,0.8537563995459412,0.2836070185665107,0.9115735446908428,0.0657783296767276,0.2905668196939765,0.509221225290423,0.4194359055182819,0.3525389229333445,0.2485886487285371,0.4505062320130598,0.30561305839936304,0.3358558581543134,0.1536218187271522,0.2640029641896454,0.33347220723521764,0.9028258628105056,0.6988831624662927,0.7997668845737269,0.6014222681700444,0.9333233382219217,0.562720056588866,0.5458791307946416,0.28611962277624986,0.1469906153244523,0.1638987298955435,0.18916894733067202,0.9772478168927698,0.5654523158271215,0.25228535335523783,0.7077415346069295,0.6937836669976313,0.34155631974816814
7/25/2020,0.46759250119319623,0.7640310748028474,0.656866371697133,0.8387219516046392,0.10498325378042617,0.6404987987078219,0.5676892529799262,0.5047105621377941,0.6392755077659422,0.8456665786951398,0.2803903094510266,0.9406804526511001,0.06562001315346275,0.2721541486413062,0.5972857618422556,0.42429732154794475,0.37187705140340443,0.25041888250219246,0.4771126136896604,0.2909010444134622,0.33271297588061377,0.15494215815169904,0.2750321232102567,0.2777694977219759,0.8837467535087763,0.5913903896399393,0.7956950466912328,0.6097978683083055,0.9552561018400066,0.5633685386838803,0.5475671374776664,0.29785406337972237,0.1112551242365653,0.1532424649460163,0.176576901575351,0.9762131285839284,0.5356405964044466,0.28252616617900883,0.6781149648094309,0.6634097043173515,0.35227846913777416
7/26/2020,0.550109658294209,0.7534800082686991,0.6496177963072776,0.8361614135966642,0.09488515997912977,0.6877371044339553,0.5585275847140015,0.49772678950035454,0.6408502401440375,0.9496819962231705,0.39207584079411734,0.9776722676881162,0.08837600789461048,0.2678559778012837,0.8037480019063649,0.4975578075753956,0.47403404544842337,0.3300885121055423,0.7393971835201134,0.284208171982941,0.33869104803274874,0.12892871583715165,0.3660799165929737,0.36639215720588986,0.891123734037393,0.5612927358597071,0.5907192683685293,0.5997098553903298,0.9473400393877747,0.5728150835782813,0.5568200240554388,0.3038587723085556,0.11385119826046208,0.16597918292763902,0.19450458730314457,0.9934290331792903,0.8269717427982386,0.7183449592061419,0.6851807533749368,0.6682668859962048,0.34364684947143254
7/27/2020,0.4788478475097099,0.7695130568021921,0.6420640309676543,0.8563856234965141,0.08732258030937506,0.6603539545559894,0.5705721382867157,0.39628911483617685,0.6312574561060639,0.9506042116282521,0.3906860715355043,0.983141991859385,0.10712427737328173,0.28686278056150327,0.8786714213625031,0.5245246319613214,0.49668660992708447,0.3218585780516209,0.6144832083126118,0.28403830475079195,0.33976578287831416,0.11351388718849659,0.35281828009504956,0.35323903008640717,0.9001513408743054,0.5964554736009058,0.607854911863677,0.5448135511100708,0.9087739886671861,0.5340021170611637,0.5142516349531949,0.2988022040215039,0.11019402081344615,0.1661000011597107,0.19344605616072896,0.9939307634523694,0.8908422989951488,0.8311576000956556,0.6451102533667172,0.6272186629602905,0.3332095030620242
7/28/2020,0.16291573038743562,0.871579947484069,0.6705428288578736,0.9312233479433715,0.08067455143597452,0.5176858671657981,0.7249061055779411,0.44979768666003045,0.7224532511257691,0.9699641749494556,0.2761020284419119,0.9658766726401311,0.16014980275321677,0.1946691523184399,0.8924073719268265,0.5971648630487756,0.5396761738895386,0.3215659386173121,0.15165224831814367,0.26877590924351913,0.3380145024770495,0.10015256838869047,0.35452694965356646,0.35508407221826055,0.8866351426488519,0.9181946431259057,0.5492211463268721,0.5301304901242305,0.8751550191047714,0.5322471722071958,0.5145891135661446,0.18658935566550805,0.09869605409734045,0.1686100652814242,0.19508640836249203,0.9894504214938151,0.8462636267116753,0.7686916879702348,0.6783033786753687,0.6621488428828863,0.3083079079942671
7/29/2020,0.148563498361367,0.8309555312260213,0.6668898727846058,0.9062615537554859,0.07537289306371053,0.5328290220103442,0.6544706304049104,0.45716404838805524,0.7266254886908597,0.9640958135371765,0.2769144311515409,0.9779629259689632,0.11138006048398874,0.27456975529373134,0.6825490750250619,0.5956815245415386,0.5210078731935899,0.3297952383335497,0.14835627796032275,0.270137573881918,0.3429257834880075,0.12197583777037546,0.37156674747516527,0.37214318971663907,0.8648511449148992,0.9067606095006137,0.4521229616484049,0.44272582343673883,0.8002541341040584,0.3598688902931457,0.4650412105674734,0.26597076622318644,0.0901889124163121,0.18414708521008433,0.20085051611834115,0.9935407975545312,0.8962235578639463,0.8575369557173599,0.5997123139199224,0.5847796486157831,0.28346522417001474
7/30/2020,0.128930342545181,0.8734839567285091,0.6650053967100236,0.8961944431300483,0.08227300740024535,0.5397903036639927,0.6968684801783778,0.4529678679637042,0.658467587705288,0.9745000144839928,0.35491107693548074,0.9645943607852989,0.11059614386102645,0.30972141854622426,0.5392501155646249,0.5620252631063797,0.4816308355269627,0.2932056788785019,0.09424864613827999,0.2711933207580204,0.3112408422134738,0.09885670270166058,0.33253966226696996,0.3330296455842798,0.9408410370095516,0.9482609945865993,0.35203915728584434,0.36869595888203743,0.7489028015004067,0.45156176114714364,0.4273652269587003,0.15808345742801544,0.09604133685388117,0.1705323911586683,0.1935892463840656,0.987318617488823,0.8010448031459259,0.7654155792297083,0.5105381832611336,0.4941451700436703,0.28878650678027773
7/31/2020,0.25085867308031673,0.8739959421961099,0.6686816074744382,0.8927273034951233,0.0783039178545842,0.5465759998325247,0.6886047380520985,0.4745768614199675,0.6747535700744464,0.9823756640200754,0.2921677106381595,0.9827277466576267,0.15491279902810734,0.26012214079737483,0.9657134206032922,0.6793470365159224,0.5629597664834985,0.2499349606183121,0.06357146197776266,0.26814669743978736,0.25544748484176555,0.10080709005151062,0.29394077216060865,0.2946033494841024,0.9783577290108625,0.924027728260684,0.3169209946508885,0.33228834588479067,0.7341155102517347,0.3829466738003315,0.39742635946360544,0.1345140525938322,0.08445459542474698,0.19327959720949411,0.20782519324179138,0.9858329543356144,0.7880409893681589,0.6911100689900794,0.34602188436389436,0.2777730355671547,0.28374964594038193
